Z,Concentration
23.499999999999996,15.89242762910329
23.599999999999998,15.922047747383832
23.699999999999996,15.828250706162121
23.799999999999997,15.873915055177951
23.9,15.666574227214184
23.999999999999996,15.693726002304683
24.099999999999998,15.244487541716525
24.199999999999996,15.404929849069445
24.299999999999997,15.088981920743713
24.4,15.112431181049123
24.499999999999996,14.955691388481284
24.599999999999998,14.853255146094417
24.699999999999996,14.719964613831994
24.799999999999997,14.413890058266436
24.9,14.363289022870518
24.999999999999996,14.236169348583205
25.099999999999998,14.475598638017562
25.199999999999996,14.048575266139796
25.299999999999997,13.942436508967878
25.4,13.830126893820836
25.499999999999996,13.727690651433985
25.599999999999998,13.967119940868324
25.699999999999996,13.648703669352557
25.799999999999997,13.385825119612775
25.9,13.271047161275696
25.999999999999996,13.00323192515585
26.099999999999998,12.797125268787108
26.199999999999996,12.977314321660378
26.299999999999997,12.526841689477223
26.4,12.098584146004445
26.499999999999996,12.166463583730684
26.599999999999998,11.796212105223965
26.699999999999996,11.648111513821274
26.799999999999997,11.597510478425372
26.9,11.333397757090589
26.999999999999996,11.435833999477438
27.099999999999998,11.255644946604177
27.199999999999996,11.047069947045397
27.299999999999997,10.73112201871967
27.4,10.45960426781475
27.499999999999996,10.264605155801208
27.599999999999998,9.907929564839742
27.699999999999996,10.10416284844831
27.799999999999997,9.710462109636168
27.9,9.437710187136224
27.999999999999996,9.066224537034483
28.099999999999998,8.799643472509644
28.199999999999996,8.961319951457574
28.299999999999997,8.75151078030377
28.4,8.31337986407082
28.499999999999996,8.40717690529252
28.599999999999998,8.038159598380828
28.699999999999996,7.724680013245129
28.799999999999997,7.512402498901278
28.9,7.564237705892218
28.999999999999996,7.04835397917286
29.099999999999998,7.002689630157035
29.199999999999996,6.66205826993086
29.299999999999997,6.428799838471623
29.4,6.312787708539521
29.499999999999996,5.882061821876719
29.599999999999998,5.824055756910664
29.699999999999996,5.54019629005552
29.799999999999997,5.413076615768208
29.9,5.11810960455786
29.999999999999996,5.011970847385937
30.099999999999998,4.799693333042085
30.199999999999996,4.683681203109981
30.299999999999997,4.499789635451648
30.4,4.420802653370209
30.499999999999996,4.188778393505998
30.599999999999998,3.9802033939472143
30.699999999999996,3.906153098245871
30.799999999999997,3.7617550216282516
30.9,3.576629282374892
30.999999999999996,3.281662271164538
31.099999999999998,3.2569788392640917
31.199999999999996,3.0570430408704645
31.299999999999997,2.973119372408942
31.4,2.806506207080918
31.499999999999996,2.746031798924826
31.599999999999998,2.515241710655638
31.699999999999996,2.428849699004069
31.799999999999997,2.4177421546488684
31.9,2.3116033974769414
31.999999999999996,2.0623007352824154
32.099999999999994,2.0339147885969013
32.199999999999996,1.9388835757801783
32.3,1.9314785462100423
32.4,1.7920171559725118
32.5,1.7303085762213917
32.599999999999994,1.6352773634046676
32.699999999999996,1.6007205587440412
32.8,1.4020189319454364
32.9,1.3958480739703238
33.0,1.3415445237893395
33.099999999999994,1.2835384588232872
33.199999999999996,1.1786338732463835
33.3,1.176165530056339
33.4,1.1687605004862047
33.5,1.0724951160744582
33.599999999999994,0.9725272168776437
33.699999999999996,0.9601855009274202
33.8,0.9342678974319493
33.9,0.907116122341457
34.0,0.8688568028957625
34.099999999999994,0.8157874243097997
34.199999999999996,0.7836989628392176
34.3,0.7479079865835687
34.4,0.6911360932125387
34.5,0.6207883122962624
34.599999999999994,0.6541109453618666
34.699999999999996,0.6454717441967103
34.8,0.6096807679410605
34.9,0.5899340224207024
35.0,0.5664847621152771
35.099999999999994,0.496136981199001
35.199999999999996,0.5010736675790908
35.3,0.4800927504637101
35.4,0.43319422985285894
35.5,0.4294917150677917
35.599999999999994,0.39123239562209766
35.699999999999996,0.37889067967187373
35.8,0.36037810574653795
35.9,0.32705547268093327
36.0,0.3171820999207542
36.099999999999994,0.272751922499948
36.199999999999996,0.26904940771488084
36.3,0.22215088710402994
36.4,0.2122775143438507
36.5,0.22338505869905229
36.599999999999994,0.17525236649317907
36.699999999999996,0.14686641980766416
36.8,0.1801890528732686
36.9,0.13329053226241788
37.0,0.15673979256784323
37.099999999999994,0.1308221890723731
37.199999999999996,0.11848047312214924
37.3,0.11354378674205969
37.4,0.12094881631219402
37.5,0.08762618324658954
37.599999999999994,0.07898698208143283
37.699999999999996,0.08886035484161194
37.8,0.07158195251129851
37.9,0.06787943772623134
38.0,0.05430355018098507
38.099999999999994,0.0629427513461418
38.199999999999996,0.030854289875559705
38.3,0.03702514785067165
38.4,0.03455680466062686
38.5,0.01974674552035821
38.599999999999994,0.03455680466062686
38.699999999999996,0.03455680466062687
38.8,0.012341715950223885
38.9,0.025917603495470145
39.0,0.017278402330313435
39.099999999999994,0.020980917115380596
39.199999999999996,0.01604423073529105
39.3,0.011107544355201497
39.4,0.018512573925335826
39.5,0.014810059140268662
39.599999999999994,0.017278402330313438
39.699999999999996,0.014810059140268662
39.8,0.013575887545246274
39.9,0.020980917115380603
40.0,0.022215088710402987
40.099999999999994,0.01974674552035821
40.199999999999996,0.027151775090492547
40.3,0.020980917115380603
40.4,0.023449260305425376
40.5,0.02715177509049254
40.599999999999994,0.025917603495470155
40.699999999999996,0.0320884614705821
40.8,0.02468343190044777
40.9,0.024683431900447767
41.0,0.017278402330313435
41.099999999999994,0.0209809171153806
41.199999999999996,0.033322633065604484
41.3,0.018512573925335826
41.4,0.02715177509049254
41.5,0.03332263306560449
41.599999999999994,0.037025147850671646
41.699999999999996,0.05060103539591792
41.8,0.03702514785067166
41.9,0.05430355018098507
42.0,0.06294275134614179
42.099999999999994,0.06170857975111941
42.199999999999996,0.045664349015828366
42.3,0.07651863889138806
42.4,0.06417692294116419
42.5,0.07405029570134329
42.599999999999994,0.0937970412217015
42.699999999999996,0.09626538441174629
42.8,0.12835384588232837
42.9,0.13205636066739554
43.0,0.13822721864250745
43.099999999999994,0.1567397925678433
43.199999999999996,0.13946139023752982
43.3,0.16291065054295523
43.4,0.1629106505429552
43.5,0.21227751434385073
43.599999999999994,0.181423224468291
43.699999999999996,0.2406634610293657
43.8,0.2357267746492761
43.9,0.260410206549724
44.0,0.2801569520700823
44.099999999999994,0.28015695207008245
44.199999999999996,0.2962011828053735
44.3,0.2900303248302614
44.4,0.32335295789586604
44.5,0.3369288454411122
44.599999999999994,0.3838273660519631
44.699999999999996,0.3443338750112465
44.8,0.393700738812142
44.9,0.41838417071258993
45.0,0.47268772089357514
45.099999999999994,0.45664349015828437
45.199999999999996,0.45664349015828426
45.3,0.43442840144788114
45.4,0.49860532438904565
45.5,0.4702193777035304
45.599999999999994,0.47885857886868743
45.699999999999996,0.5084786971492244
45.8,0.5084786971492246
45.9,0.5442696734048739
46.0,0.6121491111311055
46.099999999999994,0.5158837267193592
46.199999999999996,0.5541430461650529
46.3,0.6417692294116428
46.4,0.6541109453618672
46.5,0.6318958566514637
46.599999999999994,0.6195541407012397
46.699999999999996,0.6368325430315533
46.8,0.6281933418663962
46.9,0.6183199691062176
47.0,0.6713893476921803
47.099999999999994,0.7034778091627627
47.199999999999996,0.7158195251129864
47.3,0.7207562114930761
47.4,0.7516105013686356
47.5,0.7528446729636584
47.599999999999994,0.7219903830880988
47.699999999999996,0.7256928978731659
47.8,0.715819525112987
47.9,0.8108507379297111
48.0,0.8120849095247333
48.099999999999994,0.7590155309387702
48.199999999999996,0.7713572468889942
48.3,0.7553130161537033
48.4,0.7701230752939718
48.5,0.7108828387328978
48.599999999999994,0.7096486671378749
48.699999999999996,0.7738255900790391
48.8,0.7701230752939718
48.9,0.7479079865835694
49.0,0.7676547321039274
49.099999999999994,0.7392687854184127
49.199999999999996,0.7442054717985014
49.3,0.757781359343748
49.4,0.7454396433935244
49.5,0.7503763297736138
49.599999999999994,0.701009465972718
49.699999999999996,0.6911360932125394
49.8,0.7330979274433003
49.9,0.6664526613120908
50.0,0.6479400873867556
50.099999999999994,0.7799964480541511
50.199999999999996,0.7565471877487255
50.3,0.7010094659727178
50.4,0.7516105013686355
50.5,0.776293933269084
50.599999999999994,0.7466738149885465
50.699999999999996,0.694838607997606
50.8,0.7133511819229418
50.9,0.7195220398980533
51.0,0.7553130161537028
51.099999999999994,0.6948386079976063
51.199999999999996,0.663984318122046
51.3,0.7553130161537027
51.4,0.6294275134614191
51.5,0.64053505781662
51.599999999999994,0.6997752943776953
51.699999999999996,0.609680767941061
51.8,0.6146174543211503
51.9,0.6059782531559939
52.0,0.6170857975111951
52.099999999999994,0.5985732235858596
52.199999999999996,0.5627822473302103
52.3,0.5566113893550978
52.4,0.5442696734048741
52.5,0.5146495551243369
52.599999999999994,0.5553772177600756
52.699999999999996,0.5405671586198072
52.8,0.5442696734048742
52.9,0.4751560640836202
53.0,0.5060103539591801
53.099999999999994,0.4763902356786425
53.199999999999996,0.44923846058815
53.3,0.4949028096039783
53.4,0.4282575434727694
53.5,0.42578920028272427
53.599999999999994,0.4640485197284183
53.699999999999996,0.41591582752254525
53.8,0.3690173069116944
53.9,0.4257892002827241
54.0,0.40110576838227635
54.099999999999994,0.3862957092420078
54.199999999999996,0.4023399399772988
54.3,0.38506153764698525
54.4,0.34309970341622403
54.5,0.3443338750112464
54.599999999999994,0.3233529578958657
54.699999999999996,0.371485650101739
54.8,0.31347958513568674
54.9,0.323352957895866
55.0,0.3282896442759555
55.099999999999994,0.28632781004519403
55.199999999999996,0.28139112366510455
55.3,0.29003032483026125
55.4,0.25917603495470154
55.5,0.2850936384501716
55.599999999999994,0.30484038397053
55.699999999999996,0.2406634610293657
55.8,0.23942928943434322
55.9,0.2456001474094552
56.0,0.2295559166741642
56.099999999999994,0.25917603495470143
56.199999999999996,0.21474585753389547
56.3,0.19499911201353726
56.4,0.21474585753389552
56.5,0.1801890528732686
56.599999999999994,0.16044230735291043
56.699999999999996,0.15180310618775372
56.8,0.13822721864250742
56.9,0.1419297334275746
57.0,0.13822721864250742
57.099999999999994,0.1320563606673955
57.199999999999996,0.12341715950223882
57.3,0.10984127195699253
57.4,0.10367041398188061
57.5,0.0913286980316567
57.599999999999994,0.07775281048641045
57.699999999999996,0.07034778091627611
57.8,0.08022115367645521
57.9,0.06170857975111941
58.0,0.05677189337102987
58.099999999999994,0.07898698208143284
58.199999999999996,0.06911360932125372
58.3,0.06911360932125374
58.4,0.05924023656107463
58.5,0.04443017742080598
58.599999999999994,0.051835206990940304
58.699999999999996,0.040727662635738814
58.8,0.05430355018098508
58.9,0.04443017742080597
59.0,0.03579097625564926
59.099999999999994,0.041961834230761205
59.199999999999996,0.03455680466062687
59.3,0.024683431900447767
59.4,0.03208846147058209
59.5,0.024683431900447767
59.599999999999994,0.030854289875559715
59.699999999999996,0.025917603495470155
59.8,0.017278402330313438
59.9,0.02344926030542538
60.0,0.02715177509049254
60.099999999999994,0.029620118280537323
60.199999999999996,0.017278402330313435
60.3,0.012341715950223885
60.4,0.014810059140268662
60.5,0.011107544355201497
60.599999999999994,0.012341715950223885
60.699999999999996,0.01604423073529105
60.8,0.007405029570134331
60.9,0.007405029570134331
61.0,0.009873372760179107
61.099999999999994,0.009873372760179107
61.199999999999996,0.006170857975111943
61.3,0.012341715950223885
61.4,0.006170857975111942
61.5,0.002468343190044777
61.599999999999994,0.006170857975111942
61.699999999999996,0.009873372760179107
61.8,0.004936686380089554
61.9,0.006170857975111942
62.0,0.006170857975111942
62.099999999999994,0.006170857975111943
62.199999999999996,0.002468343190044777
62.3,0.0012341715950223884
62.4,0.0037025147850671654
62.5,0.002468343190044777
62.599999999999994,0.002468343190044777
62.699999999999996,0.002468343190044777
62.8,0.0
62.9,0.002468343190044777
63.0,0.0
63.099999999999994,0.0
63.199999999999996,0.0
63.3,0.0
63.4,0.0
63.5,0.0
63.599999999999994,0.0
63.699999999999996,0.0
63.8,0.0
63.9,0.0
64.0,0.0
64.1,0.0
64.2,0.0
64.3,0.0
64.39999999999999,0.0
64.5,0.0
64.6,0.0
64.7,0.0
64.8,0.0
64.89999999999999,0.0
65.0,0.0
65.1,0.0
65.2,0.0
65.3,0.0
65.39999999999999,0.0
65.5,0.0
65.6,0.0
65.7,0.0
65.8,0.0
65.89999999999999,0.0
66.0,0.0
66.1,0.0
66.2,0.0
66.3,0.0
66.39999999999999,0.0
66.5,0.0
66.6,0.0
66.7,0.0
66.8,0.0
66.89999999999999,0.0
67.0,0.0
67.1,0.0
67.2,0.0
67.3,0.0
67.39999999999999,0.0
67.5,0.0
67.6,0.0
67.7,0.0
67.8,0.0
67.89999999999999,0.0
68.0,0.0
68.1,0.0
68.2,0.0
68.3,0.0
68.39999999999999,0.0
68.5,0.0
68.6,0.0
68.7,0.0
68.8,0.0
68.89999999999999,0.0
69.0,0.0
69.1,0.0
69.2,0.0
69.3,0.0
69.39999999999999,0.0
69.5,0.0
69.6,0.0
69.7,0.0
69.8,0.0
69.89999999999999,0.0
70.0,0.0
70.1,0.0
70.2,0.0
70.3,0.0
70.39999999999999,0.0
70.5,0.0
70.6,0.0
70.7,0.0
70.8,0.0
70.89999999999999,0.0
71.0,0.0
71.1,0.0
71.2,0.0
71.3,0.0
71.39999999999999,0.0
71.5,0.0
71.6,0.0
71.7,0.0
71.8,0.0
71.89999999999999,0.0
72.0,0.0
72.1,0.0
72.2,0.0
72.3,0.0
72.39999999999999,0.0
72.5,0.0
72.6,0.0
72.7,0.0
72.8,0.0
72.89999999999999,0.0
73.0,0.0
73.1,0.0
73.2,0.0
73.3,0.0
73.39999999999999,0.0
73.5,0.0
73.6,0.0
73.7,0.0
73.8,0.0
73.89999999999999,0.0
74.0,0.0
74.1,0.0
74.2,0.0
74.3,0.0
74.39999999999999,0.0
74.5,0.0
74.6,0.0
74.7,0.0
74.8,0.0
74.89999999999999,0.0
